"filename", "language", "YAML", "Markdown", "Ruby", "HTML", "JSON", "MS SQL", "JavaScript", "SCSS", "vue", "JSON with Comments", "XML", "TypeScript", "Shell Script", "Docker", "Ignore", "Properties", "TOML", "Makefile", "comment", "blank", "total"
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/inboxMgmt.json", "JSON", 0, 0, 0, 0, 889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 890
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/integrationApps.json", "JSON", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/integrations.json", "JSON", 0, 0, 0, 0, 853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 854
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/labelsMgmt.json", "JSON", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 86
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/login.json", "JSON", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/macros.json", "JSON", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 112
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/report.json", "JSON", 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 571
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/resetPassword.json", "JSON", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/search.json", "JSON", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/setNewPassword.json", "JSON", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/settings.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 422
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/signup.json", "JSON", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/sla.json", "JSON", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/teamsSettings.json", "JSON", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 122
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/webhooks.json", "JSON", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/az/whatsappTemplates.json", "JSON", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/advancedFilters.json", "JSON", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/agentBots.json", "JSON", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 104
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/agentMgmt.json", "JSON", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 125
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/attributesMgmt.json", "JSON", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 135
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/auditLogs.json", "JSON", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/automation.json", "JSON", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 184
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/bulkActions.json", "JSON", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/campaign.json", "JSON", 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 215
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/cannedMgmt.json", "JSON", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/chatlist.json", "JSON", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/components.json", "JSON", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/contact.json", "JSON", 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 615
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/contactFilters.json", "JSON", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/conversation.json", "JSON", 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 407
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/csatMgmt.json", "JSON", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/customRole.json", "JSON", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 92
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/datePicker.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/emoji.json", "JSON", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/general.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/generalSettings.json", "JSON", 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 252
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/helpCenter.json", "JSON", 0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 813
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/inbox.json", "JSON", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/inboxMgmt.json", "JSON", 0, 0, 0, 0, 889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 890
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/integrationApps.json", "JSON", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/integrations.json", "JSON", 0, 0, 0, 0, 853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 854
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/labelsMgmt.json", "JSON", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 86
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/login.json", "JSON", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/macros.json", "JSON", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 112
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/report.json", "JSON", 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 571
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/resetPassword.json", "JSON", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/search.json", "JSON", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/setNewPassword.json", "JSON", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/settings.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 422
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/signup.json", "JSON", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/sla.json", "JSON", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/teamsSettings.json", "JSON", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 122
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/webhooks.json", "JSON", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/bg/whatsappTemplates.json", "JSON", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/advancedFilters.json", "JSON", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/agentBots.json", "JSON", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 104
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/agentMgmt.json", "JSON", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 125
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/attributesMgmt.json", "JSON", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 135
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/auditLogs.json", "JSON", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/automation.json", "JSON", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 184
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/bulkActions.json", "JSON", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/campaign.json", "JSON", 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 215
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/cannedMgmt.json", "JSON", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/chatlist.json", "JSON", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/components.json", "JSON", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/contact.json", "JSON", 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 615
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/contactFilters.json", "JSON", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/conversation.json", "JSON", 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 407
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/csatMgmt.json", "JSON", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/customRole.json", "JSON", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 92
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/datePicker.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/emoji.json", "JSON", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/general.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/generalSettings.json", "JSON", 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 252
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/helpCenter.json", "JSON", 0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 813
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/inbox.json", "JSON", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/inboxMgmt.json", "JSON", 0, 0, 0, 0, 889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 890
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/integrationApps.json", "JSON", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/integrations.json", "JSON", 0, 0, 0, 0, 853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 854
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/labelsMgmt.json", "JSON", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 86
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/login.json", "JSON", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/macros.json", "JSON", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 112
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/report.json", "JSON", 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 571
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/resetPassword.json", "JSON", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/search.json", "JSON", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/setNewPassword.json", "JSON", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/settings.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 422
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/signup.json", "JSON", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/sla.json", "JSON", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/teamsSettings.json", "JSON", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 122
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/webhooks.json", "JSON", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/ca/whatsappTemplates.json", "JSON", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/advancedFilters.json", "JSON", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/agentBots.json", "JSON", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 104
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/agentMgmt.json", "JSON", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 125
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/attributesMgmt.json", "JSON", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 135
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/auditLogs.json", "JSON", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/automation.json", "JSON", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 184
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/bulkActions.json", "JSON", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/campaign.json", "JSON", 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 215
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/cannedMgmt.json", "JSON", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/chatlist.json", "JSON", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/components.json", "JSON", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/contact.json", "JSON", 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 615
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/contactFilters.json", "JSON", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/conversation.json", "JSON", 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 407
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/csatMgmt.json", "JSON", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/customRole.json", "JSON", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 92
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/datePicker.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/emoji.json", "JSON", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/general.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/generalSettings.json", "JSON", 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 252
"/home/moura/projetos/chatwoot/chatwoot/app/javascript/dashboard/i18n/locale/cs/helpCenter.json", "JSON", 0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 813
